CT_Num;CT_SoldeActuel;CT_Engagement;CT_ChiffreAffaire;CT_EchusUnMois;CT_EchusDeuxMois;CT_EchusTroisMois;CT_EchusPlusTroisMois;CT_MoyenneDelaiPayement;CT_MoyenneDelaiImpaye
3011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3038;921.626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3039;-0.999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4012;-218141.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4014;-21926.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4036;618.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4080;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5019;-484.602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5070;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5079;9979.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5080;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5090;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5097;38019.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5099;-1338.754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5142;-2369.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5151;-10672.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5160;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5200;-29939.607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BONUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F00123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FE0457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX0213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX0331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEX040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
